t x y z
9.000000953674316406e-01 6.335931777954101562e+00 1.688648681640625000e+02 1.650119140625000000e+03
2.000000029802322388e-01 1.298277378082275391e+01 7.804566040039062500e+02 1.342005957031250000e+04
2.000000029802322388e-01 1.532612895965576172e+01 9.144677124023437500e+02 1.851003515625000000e+04
4.000000059604644775e-01 1.539061641693115234e+01 7.726052246093750000e+02 1.598220605468750000e+04
9.000000953674316406e-01 1.468104267120361328e+01 4.301297912597656250e+02 9.531600585937500000e+03
4.000000059604644775e-01 1.569326019287109375e+01 7.876734008789062500e+02 1.656779296875000000e+04
1.000000119209289551e+00 1.421519947052001953e+01 3.613480834960937500e+02 8.378954101562500000e+03
5.000000000000000000e-01 1.602585792541503906e+01 7.334774169921875000e+02 1.607002636718750000e+04
5.000000000000000000e-01 1.363011169433593750e+01 6.235960693359375000e+02 1.156124316406250000e+04
5.000000000000000000e-01 1.172307586669921875e+01 5.361294555664062500e+02 8.475001953125000000e+03
9.000000953674316406e-01 1.330469036102294922e+01 3.889877624511718750e+02 7.985584960937500000e+03
1.000000014901161194e-01 1.685156822204589844e+01 1.089609863281250000e+03 2.372020312500000000e+04
1.000000119209289551e+00 1.121255779266357422e+01 2.783864746093750000e+02 5.106081054687500000e+03
4.000000059604644775e-01 9.979247093200683594e+00 5.031768188476562500e+02 6.835460937500000000e+03
8.000000715255737305e-01 1.081756782531738281e+01 3.547275390625000000e+02 5.708790039062500000e+03
6.000000238418579102e-01 1.265923881530761719e+01 5.237764282226562500e+02 9.027434570312500000e+03
0.000000000000000000e+00 4.961380481719970703e+00 1.091417358398437500e+03 1.787542187500000000e+04
2.000000029802322388e-01 7.969625473022460938e+00 4.891657714843750000e+02 5.266868164062500000e+03
3.000000119209289551e-01 1.294987201690673828e+01 7.122455444335937500e+02 1.227149511718750000e+04
5.000000000000000000e-01 1.489895915985107422e+01 6.822706298828125000e+02 1.395566308593750000e+04
9.000000953674316406e-01 1.507891750335693359e+01 4.440844421386718750e+02 1.022248144531250000e+04
9.000000953674316406e-01 1.397530651092529297e+01 4.080350036621093750e+02 8.721219726562500000e+03
7.000000476837158203e-01 1.661299514770507812e+01 6.217472534179687500e+02 1.493084667968750000e+04
1.000000119209289551e+00 1.338504123687744141e+01 3.377557678222656250e+02 7.468189453125000000e+03
5.000000000000000000e-01 1.651072311401367188e+01 7.557156982421875000e+02 1.698253906250000000e+04
6.000000238418579102e-01 8.436255455017089844e+00 3.472425231933593750e+02 4.001000976562500000e+03
6.000000238418579102e-01 6.905543804168701172e+00 2.829588317871093750e+02 2.675560546875000000e+03
5.000000000000000000e-01 1.165669059753417969e+01 5.341704101562500000e+02 8.401520507812500000e+03
5.000000000000000000e-01 7.207993984222412109e+00 3.309983520507812500e+02 3.290671875000000000e+03
6.000000238418579102e-01 9.801423072814941406e+00 4.033585205078125000e+02 5.539583007812500000e+03
9.000000953674316406e-01 1.213084888458251953e+01 3.514391784667968750e+02 6.660093750000000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 1.317976928710937500e+03 2.195329296875000000e+04
7.000000476837158203e-01 1.705841445922851562e+01 6.401611328125000000e+02 1.574194238281250000e+04
2.000000029802322388e-01 1.465161037445068359e+01 8.763579101562500000e+02 1.702045312500000000e+04
8.000000715255737305e-01 1.658301544189453125e+01 5.548566894531250000e+02 1.380378417968750000e+04
2.000000029802322388e-01 1.453942298889160156e+01 8.687395629882812500e+02 1.674828515625000000e+04
1.000000119209289551e+00 1.646168708801269531e+01 4.238941040039062500e+02 1.151014160156250000e+04
1.000000014901161194e-01 1.174951267242431641e+01 7.698021240234375000e+02 1.190527050781250000e+04
2.000000029802322388e-01 1.248530197143554688e+01 7.517747192382812500e+02 1.240471386718750000e+04
1.000000119209289551e+00 1.193149185180664062e+01 2.984159545898437500e+02 5.891208007812500000e+03
0.000000000000000000e+00 1.172614336013793945e+00 7.703383789062500000e+02 7.797217773437500000e+03
4.000000059604644775e-01 9.524764060974121094e+00 4.805484924316406250e+02 6.249502929687500000e+03
7.000000476837158203e-01 1.262158393859863281e+01 4.686404724121093750e+02 8.375622070312500000e+03
4.000000059604644775e-01 7.594830036163330078e+00 3.844584350585937500e+02 3.890897460937500000e+03
1.000000119209289551e+00 8.153153419494628906e+00 1.914401702880859375e+02 2.507065917968750000e+03
3.000000119209289551e-01 8.158401489257812500e+00 4.555140991210937500e+02 4.998816406250000000e+03
7.000000476837158203e-01 1.514252948760986328e+01 5.663231811523437500e+02 1.232554589843750000e+04
2.000000029802322388e-01 1.315040206909179688e+01 7.879548950195312500e+02 1.373297558593750000e+04
1.000000119209289551e+00 1.042226791381835938e+01 2.546474914550781250e+02 4.308727539062500000e+03
3.000000119209289551e-01 1.578155994415283203e+01 8.647990722656250000e+02 1.793296484375000000e+04
4.000000059604644775e-01 1.312200641632080078e+01 6.616934204101562500e+02 1.162014746093750000e+04
9.000000953674316406e-01 1.013653373718261719e+01 2.890015869140625000e+02 4.483461914062500000e+03
8.000000715255737305e-01 1.308086299896240234e+01 4.324251708984375000e+02 8.312148437500000000e+03
4.000000059604644775e-01 1.046393966674804688e+01 5.292770996093750000e+02 7.478065429687500000e+03
6.000000238418579102e-01 1.385061836242675781e+01 5.739367065429687500e+02 1.098304980468750000e+04
3.000000119209289551e-01 1.648207283020019531e+01 9.025381469726562500e+02 1.944486718750000000e+04
7.000000476837158203e-01 1.521560001373291016e+01 5.681201171875000000e+02 1.244210058593750000e+04
4.000000059604644775e-01 8.929549217224121094e+00 4.509131774902343750e+02 5.482100585937500000e+03
0.000000000000000000e+00 7.637268304824829102e-01 1.423579833984375000e+03 2.558396875000000000e+04
8.000000715255737305e-01 1.051958942413330078e+01 3.433557128906250000e+02 5.355765625000000000e+03
4.000000059604644775e-01 1.163759231567382812e+01 5.873393554687500000e+02 8.987883789062500000e+03
6.000000238418579102e-01 8.055491447448730469e+00 3.298960571289062500e+02 3.569547851562500000e+03
4.000000059604644775e-01 7.340303897857666016e+00 3.717857971191406250e+02 3.593861328125000000e+03
1.000000119209289551e+00 1.247869205474853516e+01 3.119302368164062500e+02 6.473224609375000000e+03
1.000000119209289551e+00 1.240571975708007812e+01 3.111825256347656250e+02 6.405091796875000000e+03
1.000000014901161194e-01 7.400435924530029297e+00 4.960651245117187500e+02 4.927657226562500000e+03
1.000000014901161194e-01 1.214310264587402344e+01 7.931643066406250000e+02 1.274185449218750000e+04
9.000000953674316406e-01 1.533519268035888672e+01 4.506095886230468750e+02 1.063426953125000000e+04
8.000000715255737305e-01 1.289589500427246094e+01 4.259852600097656250e+02 8.098579101562500000e+03
9.000000953674316406e-01 9.326109886169433594e+00 2.634031372070312500e+02 3.655797851562500000e+03
1.000000119209289551e+00 1.635752677917480469e+01 4.214724121093750000e+02 1.134588183593750000e+04
0.000000000000000000e+00 1.857089996337890625e-01 1.279375976562500000e+03 2.092654687500000000e+04
8.000000715255737305e-01 9.848945617675781250e+00 3.203829040527343750e+02 4.632968750000000000e+03
7.000000476837158203e-01 6.561748027801513672e+00 2.357763519287109375e+02 2.112497070312500000e+03
8.000000715255737305e-01 1.197748661041259766e+01 3.950821838378906250e+02 7.047801757812500000e+03
9.000000953674316406e-01 1.599870395660400391e+01 4.724545288085937500e+02 1.176717089843750000e+04
4.000000059604644775e-01 1.412204837799072266e+01 7.102697753906250000e+02 1.353876269531250000e+04
1.000000014901161194e-01 1.697362327575683594e+01 1.097494384765625000e+03 2.400860156250000000e+04
2.000000029802322388e-01 9.049918174743652344e+00 5.495215454101562500e+02 6.718749023437500000e+03
3.000000119209289551e-01 1.312833976745605469e+01 7.218602294921875000e+02 1.262664941406250000e+04
3.000000119209289551e-01 1.494113731384277344e+01 8.195224609375000000e+02 1.623413574218750000e+04
7.000000476837158203e-01 1.515474605560302734e+01 5.662636718750000000e+02 1.234017871093750000e+04
7.000000476837158203e-01 1.569054794311523438e+01 5.863248901367187500e+02 1.328767675781250000e+04
1.000000014901161194e-01 9.278207778930664062e+00 6.136960449218750000e+02 7.612270507812500000e+03
0.000000000000000000e+00 3.008229732513427734e+00 7.999085083007812500e+02 8.696002929687500000e+03
1.000000014901161194e-01 6.848785877227783203e+00 4.638820495605468750e+02 4.227857421875000000e+03
1.000000014901161194e-01 1.274232482910156250e+01 8.307019653320312500e+02 1.413539941406250000e+04
6.000000238418579102e-01 9.526941299438476562e+00 3.918093261718750000e+02 5.204735351562500000e+03
2.000000029802322388e-01 1.444828510284423828e+01 8.645560302734375000e+02 1.656544140625000000e+04
2.000000029802322388e-01 1.023473930358886719e+01 6.184160766601562500e+02 8.335385742187500000e+03
5.000000000000000000e-01 6.015979290008544922e+00 2.743718872070312500e+02 2.170830078125000000e+03
4.000000059604644775e-01 1.061854076385498047e+01 5.359578857421875000e+02 7.668247070312500000e+03
3.000000119209289551e-01 8.169584274291992188e+00 4.548019409179687500e+02 5.001822265625000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 8.101419067382812500e+02 8.254831054687500000e+03
0.000000000000000000e+00 0.000000000000000000e+00 5.818847045898437500e+02 4.077835937500000000e+03
5.000000000000000000e-01 7.753221988677978516e+00 3.540510253906250000e+02 3.649916015625000000e+03
8.000000715255737305e-01 1.276606750488281250e+01 4.234979858398437500e+02 7.966957031250000000e+03
3.000000119209289551e-01 1.205850505828857422e+01 6.662474365234375000e+02 1.052495605468750000e+04
2.000000029802322388e-01 7.888702392578125000e+00 4.819997558593750000e+02 5.134039062500000000e+03
1.000000014901161194e-01 6.495243072509765625e+00 4.411961669921875000e+02 3.757320312500000000e+03
1.000000014901161194e-01 8.251604080200195312e+00 5.498850708007812500e+02 6.163977539062500000e+03
9.000000953674316406e-01 1.500025653839111328e+01 4.412784729003906250e+02 1.008526074218750000e+04
7.000000476837158203e-01 1.217664527893066406e+01 4.533114318847656250e+02 7.863341796875000000e+03
1.000000119209289551e+00 8.048666000366210938e+00 1.885296325683593750e+02 2.445166503906250000e+03
1.000000119209289551e+00 1.054372406005859375e+01 2.580306701660156250e+02 4.429138671875000000e+03
1.000000119209289551e+00 6.899538516998291016e+00 1.565199432373046875e+02 1.701855957031250000e+03
0.000000000000000000e+00 4.104235649108886719e+00 8.396004638671875000e+02 9.756611328125000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 1.089796630859375000e+03 1.522024121093750000e+04
5.000000000000000000e-01 1.512117767333984375e+01 6.921625366210937500e+02 1.436983105468750000e+04
1.000000014901161194e-01 1.125693798065185547e+01 7.381721191406250000e+02 1.085634570312500000e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.201044921875000000e+03 1.847952734375000000e+04
1.000000014901161194e-01 7.956437110900878906e+00 5.309935913085937500e+02 5.729598632812500000e+03
5.000000000000000000e-01 1.640693855285644531e+01 7.519440307617187500e+02 1.680054687500000000e+04
3.000000119209289551e-01 1.705621528625488281e+01 9.348132324218750000e+02 2.070966406250000000e+04
1.000000014901161194e-01 1.641542243957519531e+01 1.060799072265625000e+03 2.267750390625000000e+04
4.000000059604644775e-01 1.360247898101806641e+01 6.836265258789062500e+02 1.252299121093750000e+04
3.000000119209289551e-01 1.414547538757324219e+01 7.768724975585937500e+02 1.465366308593750000e+04
1.000000119209289551e+00 1.371738052368164062e+01 3.470888671875000000e+02 7.831793945312500000e+03
1.000000119209289551e+00 1.570736026763916016e+01 4.026022949218750000e+02 1.026995996093750000e+04
9.000000953674316406e-01 1.436738967895507812e+01 4.203225708007812500e+02 9.161372070312500000e+03
3.000000119209289551e-01 1.336011219024658203e+01 7.361624755859375000e+02 1.311236816406250000e+04
9.000000953674316406e-01 1.156538009643554688e+01 3.337587280273437500e+02 6.025237304687500000e+03
0.000000000000000000e+00 1.465767860412597656e+00 1.254436279296875000e+03 2.101273437500000000e+04
1.000000119209289551e+00 8.586246490478515625e+00 2.035042114257812500e+02 2.795228515625000000e+03
9.000000953674316406e-01 1.385759258270263672e+01 4.050259399414062500e+02 8.595100585937500000e+03
2.000000029802322388e-01 9.515340805053710938e+00 5.769855346679687500e+02 7.357401367187500000e+03
9.000000953674316406e-01 1.447636890411376953e+01 4.245481567382812500e+02 9.284358398437500000e+03
3.000000119209289551e-01 1.280635070800781250e+01 7.070255737304687500e+02 1.201976855468750000e+04
4.000000059604644775e-01 9.784548759460449219e+00 4.953710327148437500e+02 6.601418945312500000e+03
1.000000014901161194e-01 1.329894542694091797e+01 8.655706787109375000e+02 1.542986621093750000e+04
2.000000029802322388e-01 7.574204444885253906e+00 4.654345703125000000e+02 4.747961914062500000e+03
6.000000238418579102e-01 1.690095901489257812e+01 7.020813598632812500e+02 1.656516406250000000e+04
5.000000000000000000e-01 8.722070693969726562e+00 3.984875183105468750e+02 4.750136718750000000e+03
1.000000014901161194e-01 7.967829704284667969e+00 5.335372924804687500e+02 5.761889648437500000e+03
1.000000014901161194e-01 1.400506114959716797e+01 9.112846679687500000e+02 1.710023437500000000e+04
1.000000014901161194e-01 1.350671195983886719e+01 8.794344482421875000e+02 1.592922949218750000e+04
1.000000119209289551e+00 1.475166702270507812e+01 3.761827087402343750e+02 8.963811523437500000e+03
1.000000119209289551e+00 7.769825935363769531e+00 1.807622375488281250e+02 2.235125000000000000e+03
0.000000000000000000e+00 2.712069988250732422e+00 8.986759033203125000e+02 1.089863183593750000e+04
8.000000715255737305e-01 6.954494953155517578e+00 2.204650878906250000e+02 2.166189453125000000e+03
6.000000238418579102e-01 1.359882545471191406e+01 5.631867675781250000e+02 1.051994726562500000e+04
7.000000476837158203e-01 1.621775627136230469e+01 6.065698852539062500e+02 1.422680175781250000e+04
6.000000238418579102e-01 8.320574760437011719e+00 3.422768859863281250e+02 3.872358398437500000e+03
3.000000119209289551e-01 6.055316925048828125e+00 3.408096923828125000e+02 2.779624023437500000e+03
1.000000014901161194e-01 1.594294834136962891e+01 1.031201293945312500e+03 2.157871875000000000e+04
7.000000476837158203e-01 1.628592872619628906e+01 6.091875610351562500e+02 1.434823730468750000e+04
7.000000476837158203e-01 1.531289291381835938e+01 5.718226928710937500e+02 1.261495605468750000e+04
8.000000715255737305e-01 8.996457099914550781e+00 2.902191162109375000e+02 3.736431640625000000e+03
6.000000238418579102e-01 8.618872642517089844e+00 3.539951171875000000e+02 4.195384765625000000e+03
7.000000476837158203e-01 9.734959602355957031e+00 3.579490051269531250e+02 4.952075195312500000e+03
9.000000953674316406e-01 7.493587970733642578e+00 2.067180328369140625e+02 2.316582031250000000e+03
8.000000715255737305e-01 1.352964782714843750e+01 4.481545104980468750e+02 8.831266601562500000e+03
9.000000953674316406e-01 1.712500190734863281e+01 5.078316955566406250e+02 1.366727246093750000e+04
8.000000715255737305e-01 1.402589321136474609e+01 4.653280029296875000e+02 9.389612304687500000e+03
0.000000000000000000e+00 4.283751487731933594e+00 9.836329956054687500e+02 1.424758886718750000e+04
8.000000715255737305e-01 1.480874061584472656e+01 4.925842590332031250e+02 1.072228710937500000e+04
7.000000476837158203e-01 1.079966926574707031e+01 3.985138549804687500e+02 6.211782226562500000e+03
0.000000000000000000e+00 0.000000000000000000e+00 8.375025634765625000e+02 8.735629882812500000e+03
3.000000119209289551e-01 1.481532478332519531e+01 8.137869873046875000e+02 1.599782519531250000e+04
